Museum_City,Ticket_Cost,Count
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fiesole,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fiorano_Modenese,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Firenze,Free Entry,10
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fiumicino,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fogliano_Redipuglia,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fontanarosa,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fontanelice,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Forgaria_nel_Friuli,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Forli,Free Entry,10
http://dati.beniculturali.it/mibact/luoghi/resource/City/Formello,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Forni_Avoltri,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Forte_dei_Marmi,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fossano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fragneto_Monforte,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Frascati,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Frattamaggiore,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Frisanco,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Frontino,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fumone,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Furore,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Fusignano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gaeta,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Galeata,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gallarate,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gallese,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gattatico,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gatteo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gemmano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gemona_del_Friuli,Free Entry,4
http://dati.beniculturali.it/mibact/luoghi/resource/City/Genazzano,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Genova,Free Entry,21
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gerace,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gerano,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Giarre,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gioia_Tauro,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Giulianova,Free Entry,4
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gorizia,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gottolengo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gradisca_d_Isonzo,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Grado,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gradoli,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Graglia,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gragnano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Grandate,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Grandola_ed_Uniti,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gravina_in_Puglia,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Greci,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Grimacco,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Grosseto,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Grottaminarda,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Grottammare,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Grotte_di_Castro,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Gualtieri,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Guardiagrele,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Guastalla,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Guidonia_Montecelio,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Iglesias,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Imola,Free Entry,7
http://dati.beniculturali.it/mibact/luoghi/resource/City/Imperia,Free Entry,4
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ischia_di_Castro,Free Entry,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Isera,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Isola_del_Gran_Sasso_d_Italia,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Itri,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ivrea,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Jesi,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/La_Spezia,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lacedonia,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lamezia_Terme,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lana_Lana,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lanciano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Langhirano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lanusei,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lanuvio,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lanzo_Torinese,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lanzo_d_Intelvi,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Larciano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Larino,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Latera,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Latiano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Latina,Free Entry,7
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lauro,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lavagna,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lecce,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lecco,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Legnano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lentate_sul_Seveso,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lentini,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Leonessa,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lerma,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Letino,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Levanto,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Licata,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Licenza,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Linguaglossa,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lissone,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lizzano_in_Belvedere,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Locri,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lodi,Free Entry,5
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lombriasco,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lomello,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Longiano,Free Entry,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Loreto,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Loro_Piceno,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lovere,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lu_e_Cuccaro_Monferrato,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lucca,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lucinasco,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lugo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Luino,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Luras,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Lusevera,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Luzzana,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Luzzara,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Maccagno,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Macerata,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Maddaloni,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Maenza,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Magasa,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Magione,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Magliano_Sabina,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Maiori,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mairano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Malborghetto_Valbruna,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Malnate,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Malo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mandello_del_Lario,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Manerba_del_Garda,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Manerbio,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Manfredonia,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Maniago,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mantova,Free Entry,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Maratea,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Marchirolo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Margherita_di_Savoia,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Marineo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Marino,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Masone,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Massa_Fermana,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Massa_Fiscaglia,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Massa_Lombarda,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mazara_del_Vallo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Medesano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Medicina,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Medole,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Meldola,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mendatica,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mentana,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mercatello_sul_Metauro,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mercogliano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mereto_di_Tomba,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Messina,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Migliarino,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Milano,Free Entry,10
http://dati.beniculturali.it/mibact/luoghi/resource/City/Milazzo,Free Entry,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mileto,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Milis,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Militello_in_Val_di_Catania,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Millesimo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mirabella_Eclano,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mistretta,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Moconesi,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Modena,Free Entry,21
http://dati.beniculturali.it/mibact/luoghi/resource/City/Modigliana,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mogliano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Moimacco,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Moio_della_Civitella,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Molfetta,Free Entry,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mombaroccio,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mondragone,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monfalcone,Free Entry,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monghidoro,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mongrassano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monreale,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monrupino,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monsampolo_del_Tronto,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monsummano_Terme,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montappone,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monte_Compatri,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monte_Porzio_Catone,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monte_San_Giusto,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monte_Vidon_Corrado,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montebruno,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montecalvo_Irpino,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montecchio,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montecchio_Emilia,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montechiaro_d_Acqui,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montechiarugolo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monteciccardo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montecorice,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montefelcino,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montefiascone,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montefusco,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montegallo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montegridolfo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montegrosso_Pian_Latte,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monteleone_Sabino,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montella,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montelupone,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montemaggiore_al_Metauro,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montemarano,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montereale_Valcellina,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monterenzio,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monterotondo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montesano_sulla_Marcellana,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montescaglioso,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montescudo,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montese,Free Entry,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Monticelli_d_Ongina,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montichiari,Free Entry,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Montoro_Inferiore,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Morbegno,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Morcone,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Moresco,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Morigerati,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Morra_De_Sanctis,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Morro_d_Oro,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Mottafollone,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Muggia,Free Entry,4
http://dati.beniculturali.it/mibact/luoghi/resource/City/Murialdo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Muzzano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Napoli,Free Entry,15
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ne,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Neoneli,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nepi,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nettuno,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Neviano_degli_Arduini,Free Entry,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Niscemi,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nizza_Monferrato,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nocciano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nocera_Inferiore,Free Entry,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Noceto,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nola,Free Entry,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nonantola,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Norma,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nova_Ponente_Deutschnofen,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Novara,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Novate_Mezzola,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Novellara,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Novi_Ligure,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Noviglio,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Nusco,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Olevano_Romano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Oliveto_Citra,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Oppido_Mamertina,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Orani,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Oria,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Orte,Free Entry,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ortona,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ortonovo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ostellato,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ostiano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ostiglia,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ottone,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ozieri,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Ozzano_dell_Emilia,Free Entry,5
http://dati.beniculturali.it/mibact/luoghi/resource/City/Paderno_Ponchielli,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Padula,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pagani,Free Entry,3
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palazzo_San_Gervasio,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palena,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palermo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palestrina,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palmanova,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palmi,Free Entry,4
http://dati.beniculturali.it/mibact/luoghi/resource/City/Palombara_Sabina,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Paluzza,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Parabiago,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Parabita,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Parma,Free Entry,13
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pavia,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pegognaga,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pellezzano,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pennabilli,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Perdifumo,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Perinaldo,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Perloz,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pertica_Bassa,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pertosa,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Perugia,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pesaro,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pescara,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pescarolo_ed_Uniti,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pescina,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Piacenza,Free Entry,9
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pianello_Val_Tidone,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pianezza,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Piano_di_Sorrento,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pianoro,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Piedimonte_Matese,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pietrabruna,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pietramelara,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pietrelcina,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pieve_Torina,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pieve_di_Cadore,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pieve_di_Cento,Free Entry,2
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pieve_di_Teco,Free Entry,1
http://dati.beniculturali.it/mibact/luoghi/resource/City/Pignataro_Maggiore,Free Entry,1
